file,classification,fit flag
../../pro/SDSS_BOSS/scripttest/271/nbursts_sdss_00271_51883_00098.fits,broad,True
../../pro/SDSS_BOSS/scripttest/100378/nbursts_sdss_100378_60037_27021597918705673.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15051/nbursts_sdss_15051_59204_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15297/nbursts_sdss_15297_59291_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15297/nbursts_sdss_15297_59347_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104370/nbursts_sdss_104370_60007_27021598101082077.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/101266/nbursts_sdss_101266_60051_27021600196140566.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/101266/nbursts_sdss_101266_59698_27021598150516123.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6967/nbursts_sdss_06967_56447_00858.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6967/nbursts_sdss_06967_56447_00888.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/813/nbursts_sdss_00813_52354_00291.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1173/nbursts_sdss_01173_52790_00567.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/9317/nbursts_sdss_09317_58070_00092.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2506/nbursts_sdss_02506_54179_00506.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2506/nbursts_sdss_02506_54179_00516.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2506/nbursts_sdss_02506_54179_00559.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2506/nbursts_sdss_02506_54179_00488.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2506/nbursts_sdss_02506_54179_00505.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1713/nbursts_sdss_01713_53827_00125.fits,broad,False
../../pro/SDSS_BOSS/scripttest/1377/nbursts_sdss_01377_53050_00073.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1377/nbursts_sdss_01377_53050_00307.fits,broad,False
../../pro/SDSS_BOSS/scripttest/15058/nbursts_sdss_15058_59195_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2165/nbursts_sdss_02165_53917_00264.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2501/nbursts_sdss_02501_54084_00625.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1504/nbursts_sdss_01504_52940_00456.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4620/nbursts_sdss_04620_55652_00476.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2944/nbursts_sdss_02944_54523_00130.fits,broad,True
../../pro/SDSS_BOSS/scripttest/655/nbursts_sdss_00655_52162_00639.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2716/nbursts_sdss_02716_54628_00262.fits,broad,False
../../pro/SDSS_BOSS/scripttest/5353/nbursts_sdss_05353_55980_00610.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1707/nbursts_sdss_01707_53885_00032.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1707/nbursts_sdss_01707_53885_00300.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4275/nbursts_sdss_04275_55501_00078.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6374/nbursts_sdss_06374_56326_00802.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6146/nbursts_sdss_06146_56265_00315.fits,broad,False
../../pro/SDSS_BOSS/scripttest/7094/nbursts_sdss_07094_56660_00694.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7094/nbursts_sdss_07094_56660_00244.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/101076/nbursts_sdss_101076_59872_27021598726193264.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/456/nbursts_sdss_00456_51910_00173.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1952/nbursts_sdss_01952_53378_00270.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7093/nbursts_sdss_07093_56657_00642.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5730/nbursts_sdss_05730_56607_00680.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/663/nbursts_sdss_00663_52145_00203.fits,broad,False
../../pro/SDSS_BOSS/scripttest/663/nbursts_sdss_00663_52145_00202.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15018/nbursts_sdss_15018_59280_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4484/nbursts_sdss_04484_55565_00143.fits,broad,True
../../pro/SDSS_BOSS/scripttest/101674/nbursts_sdss_101674_60071_27021598160014135.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/8840/nbursts_sdss_08840_57425_00812.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1753/nbursts_sdss_01753_53383_00519.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/104566/nbursts_sdss_104566_59881_27021597940562042.fits,broad,True
../../pro/SDSS_BOSS/scripttest/104566/nbursts_sdss_104566_59881_27021597929704205.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104566/nbursts_sdss_104566_59881_27021600022197700.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1568/nbursts_sdss_01568_53169_00517.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15029/nbursts_sdss_15029_59381_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/101219/nbursts_sdss_101219_59986_27021598151786243.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2114/nbursts_sdss_02114_53848_00193.fits,broad,False
../../pro/SDSS_BOSS/scripttest/2114/nbursts_sdss_02114_53848_00496.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2114/nbursts_sdss_02114_53848_00121.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2114/nbursts_sdss_02114_53848_00154.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2114/nbursts_sdss_02114_53848_00070.fits,broad,False
../../pro/SDSS_BOSS/scripttest/15016/nbursts_sdss_15016_59146_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4479/nbursts_sdss_04479_55592_00125.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4479/nbursts_sdss_04479_55592_00056.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/7237/nbursts_sdss_07237_56662_00837.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/8871/nbursts_sdss_08871_57519_00754.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4889/nbursts_sdss_04889_55709_00714.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2342/nbursts_sdss_02342_53742_00176.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2514/nbursts_sdss_02514_53882_00094.fits,broad,False
../../pro/SDSS_BOSS/scripttest/1391/nbursts_sdss_01391_52817_00061.fits,broad,False
../../pro/SDSS_BOSS/scripttest/1391/nbursts_sdss_01391_52817_00135.fits,broad,True
../../pro/SDSS_BOSS/scripttest/450/nbursts_sdss_00450_51908_00048.fits,broad,True
../../pro/SDSS_BOSS/scripttest/662/nbursts_sdss_00662_52178_00134.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/100364/nbursts_sdss_100364_60031_27021597918724387.fits,broad,False
../../pro/SDSS_BOSS/scripttest/100364/nbursts_sdss_100364_60031_27021600711442954.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7095/nbursts_sdss_07095_56625_00649.fits,broad,True
../../pro/SDSS_BOSS/scripttest/7095/nbursts_sdss_07095_56625_00722.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2513/nbursts_sdss_02513_54141_00356.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2345/nbursts_sdss_02345_53757_00333.fits,broad,False
../../pro/SDSS_BOSS/scripttest/830/nbursts_sdss_00830_52293_00576.fits,broad,True
../../pro/SDSS_BOSS/scripttest/5352/nbursts_sdss_05352_56269_00246.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1739/nbursts_sdss_01739_53050_00329.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1739/nbursts_sdss_01739_53050_00428.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2974/nbursts_sdss_02974_54592_00587.fits,broad,False
../../pro/SDSS_BOSS/scripttest/665/nbursts_sdss_00665_52168_00284.fits,broad,False
../../pro/SDSS_BOSS/scripttest/7601/nbursts_sdss_07601_56959_00651.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7601/nbursts_sdss_07601_56959_00646.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/7057/nbursts_sdss_07057_56593_00116.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4873/nbursts_sdss_04873_55926_00670.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/653/nbursts_sdss_00653_52145_00306.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/102896/nbursts_sdss_102896_59975_27021597919635665.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5397/nbursts_sdss_05397_55944_00178.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6512/nbursts_sdss_06512_56567_00472.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4621/nbursts_sdss_04621_55649_00864.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1353/nbursts_sdss_01353_53083_00571.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/104534/nbursts_sdss_104534_59977_27021597827551284.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15249/nbursts_sdss_15249_59265_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/101280/nbursts_sdss_101280_59958_27021598150399995.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1708/nbursts_sdss_01708_53503_00606.fits,broad,False
../../pro/SDSS_BOSS/scripttest/7699/nbursts_sdss_07699_57574_00731.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/7236/nbursts_sdss_07236_56605_00469.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7236/nbursts_sdss_07236_56605_00426.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6310/nbursts_sdss_06310_56455_00842.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/435/nbursts_sdss_00435_51882_00534.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104567/nbursts_sdss_104567_59957_27021600076551617.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15017/nbursts_sdss_15017_59147_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6125/nbursts_sdss_06125_56273_00745.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2115/nbursts_sdss_02115_53535_00413.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6787/nbursts_sdss_06787_56447_00374.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1309/nbursts_sdss_01309_52762_00263.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5339/nbursts_sdss_05339_55922_00350.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1752/nbursts_sdss_01752_53379_00121.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1752/nbursts_sdss_01752_53379_00253.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1752/nbursts_sdss_01752_53379_00129.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1752/nbursts_sdss_01752_53379_00220.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/6789/nbursts_sdss_06789_56401_00526.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6319/nbursts_sdss_06319_56452_00146.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1593/nbursts_sdss_01593_52991_00625.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1593/nbursts_sdss_01593_52991_00080.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1593/nbursts_sdss_01593_52991_00583.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2786/nbursts_sdss_02786_54540_00045.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/15026/nbursts_sdss_15026_59169_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5889/nbursts_sdss_05889_56038_00160.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5889/nbursts_sdss_05889_56038_00852.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1627/nbursts_sdss_01627_53473_00459.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1627/nbursts_sdss_01627_53473_00008.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1627/nbursts_sdss_01627_53473_00468.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1627/nbursts_sdss_01627_53473_00429.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/16187/nbursts_sdss_016187_59596_27021597934424255.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5041/nbursts_sdss_05041_55749_00846.fits,broad,True
../../pro/SDSS_BOSS/scripttest/911/nbursts_sdss_00911_52426_00468.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/911/nbursts_sdss_00911_52426_00466.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/103057/nbursts_sdss_103057_60008_27021597918614958.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1288/nbursts_sdss_01288_52731_00202.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2435/nbursts_sdss_02435_53828_00172.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/15191/nbursts_sdss_15191_59245_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1616/nbursts_sdss_01616_53169_00021.fits,broad,False
../../pro/SDSS_BOSS/scripttest/1616/nbursts_sdss_01616_53169_00504.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/15368/nbursts_sdss_15368_59355_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/101193/nbursts_sdss_101193_60070_27021597843493788.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15350/nbursts_sdss_15350_59329_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1611/nbursts_sdss_01611_53147_00352.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6639/nbursts_sdss_06639_56385_00826.fits,broad,True
../../pro/SDSS_BOSS/scripttest/5880/nbursts_sdss_05880_56042_00414.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2239/nbursts_sdss_02239_53726_00415.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2239/nbursts_sdss_02239_53726_00449.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/15304/nbursts_sdss_15304_59342_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15304/nbursts_sdss_15304_59281_00000.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/973/nbursts_sdss_00973_52426_00449.fits,broad,True
../../pro/SDSS_BOSS/scripttest/102928/nbursts_sdss_102928_59982_27021597918604486.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/102928/nbursts_sdss_102928_59982_27021597918587577.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/102928/nbursts_sdss_102928_59982_27021597918588180.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/102928/nbursts_sdss_102928_59982_27021597918599217.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/102326/nbursts_sdss_102326_60072_27021598726785245.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15303/nbursts_sdss_15303_59381_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15303/nbursts_sdss_15303_59280_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/4754/nbursts_sdss_04754_55649_00962.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1014/nbursts_sdss_01014_52707_00463.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1828/nbursts_sdss_01828_53504_00252.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4566/nbursts_sdss_04566_55630_00774.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2237/nbursts_sdss_02237_53828_00282.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/5476/nbursts_sdss_05476_55986_00572.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6831/nbursts_sdss_06831_56426_00740.fits,broad,True
../../pro/SDSS_BOSS/scripttest/104642/nbursts_sdss_104642_59846_27021600083210848.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104642/nbursts_sdss_104642_59846_27021600083211266.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/101102/nbursts_sdss_101102_60065_27021597905580308.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/710/nbursts_sdss_00710_52203_00329.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/4557/nbursts_sdss_04557_55588_00443.fits,broad,True
../../pro/SDSS_BOSS/scripttest/6200/nbursts_sdss_06200_56217_00591.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2002/nbursts_sdss_02002_53471_00271.fits,broad,False
../../pro/SDSS_BOSS/scripttest/2230/nbursts_sdss_02230_53799_00022.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1274/nbursts_sdss_01274_52995_00632.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15351/nbursts_sdss_15351_59359_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15351/nbursts_sdss_15351_59355_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2608/nbursts_sdss_02608_54474_00506.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2608/nbursts_sdss_02608_54474_00516.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/101195/nbursts_sdss_101195_60099_27021597828362445.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6432/nbursts_sdss_06432_56309_00376.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1617/nbursts_sdss_01617_53112_00463.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15190/nbursts_sdss_15190_59273_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/7726/nbursts_sdss_07726_58154_00177.fits,broad,True
../../pro/SDSS_BOSS/scripttest/101192/nbursts_sdss_101192_59979_27021597905917018.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2891/nbursts_sdss_02891_54507_00237.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4737/nbursts_sdss_04737_55630_00734.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/584/nbursts_sdss_00584_52049_00257.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/584/nbursts_sdss_00584_52049_00244.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/103297/nbursts_sdss_103297_59734_27021598155869617.fits,broad,True
../../pro/SDSS_BOSS/scripttest/4708/nbursts_sdss_04708_55704_00074.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15199/nbursts_sdss_15199_59276_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15199/nbursts_sdss_15199_59250_00000.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1084/nbursts_sdss_01084_52591_00495.fits,broad,True
../../pro/SDSS_BOSS/scripttest/910/nbursts_sdss_00910_52377_00506.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/1626/nbursts_sdss_01626_53472_00223.fits,broad,False
../../pro/SDSS_BOSS/scripttest/1626/nbursts_sdss_01626_53472_00180.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1626/nbursts_sdss_01626_53472_00178.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4730/nbursts_sdss_04730_55630_00480.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104617/nbursts_sdss_104617_59878_27021600152063785.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/104617/nbursts_sdss_104617_59878_27021600823058723.fits,broad,True
../../pro/SDSS_BOSS/scripttest/104617/nbursts_sdss_104617_59878_27021600160750936.fits,broad,True
../../pro/SDSS_BOSS/scripttest/577/nbursts_sdss_00577_52367_00574.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/745/nbursts_sdss_00745_52258_00180.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1619/nbursts_sdss_01619_53084_00445.fits,broad,True
../../pro/SDSS_BOSS/scripttest/102918/nbursts_sdss_102918_59954_27021597918864818.fits,broad,True
../../pro/SDSS_BOSS/scripttest/944/nbursts_sdss_00944_52614_00159.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6665/nbursts_sdss_06665_56390_00338.fits,broad,True
../../pro/SDSS_BOSS/scripttest/1818/nbursts_sdss_01818_54539_00523.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/716/nbursts_sdss_00716_52203_00258.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/103005/nbursts_sdss_103005_59677_27021597913671401.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2494/nbursts_sdss_02494_54174_00372.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2494/nbursts_sdss_02494_54174_00361.fits,broad,True
../../pro/SDSS_BOSS/scripttest/5013/nbursts_sdss_05013_55723_00346.fits,broad,True
../../pro/SDSS_BOSS/scripttest/7329/nbursts_sdss_07329_56719_00698.fits,broad,True
../../pro/SDSS_BOSS/scripttest/981/nbursts_sdss_00981_52435_00051.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/17031/nbursts_sdss_017031_59616_27021601387621717.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/4755/nbursts_sdss_04755_55660_00340.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15302/nbursts_sdss_15302_59339_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/15302/nbursts_sdss_15302_59315_00000.fits,broad,True
../../pro/SDSS_BOSS/scripttest/2032/nbursts_sdss_02032_53815_00242.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/2200/nbursts_sdss_02200_53875_00399.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/2200/nbursts_sdss_02200_53875_00423.fits,broad,True
../../pro/SDSS_BOSS/scripttest/103034/nbursts_sdss_103034_59978_27021597919659256.fits,broad,False
../../pro/SDSS_BOSS/scripttest/101307/nbursts_sdss_101307_60097_27021597909365335.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/343/nbursts_sdss_00343_51692_00023.fits,broad,False
../../pro/SDSS_BOSS/scripttest/2238/nbursts_sdss_02238_54205_00222.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/6698/nbursts_sdss_06698_56637_00432.fits,broad,True
../../pro/SDSS_BOSS/scripttest/15305/nbursts_sdss_15305_59283_00000.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1220/nbursts_sdss_01220_52723_00408.fits,narrow,False
../../pro/SDSS_BOSS/scripttest/6839/nbursts_sdss_06839_56425_00570.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/102911/nbursts_sdss_102911_59975_27021597918929315.fits,narrow,True
../../pro/SDSS_BOSS/scripttest/1012/nbursts_sdss_01012_52649_00414.fits,broad,False
../../pro/SDSS_BOSS/scripttest/100810/nbursts_sdss_100810_59978_27021597913825039.fits,narrow,True
